id,province,party,title,firstName,lastName,sex,age,occupation,highestEducation,vote,votePercent,rank
620303,62,37,นาย,อนันต์,  ผลอำนวย,M,70,อดีตสมาชิกสภาผู้แทนราษฎร จังหวัดกำแพงเพชร,ปริญญาโท,37149,39.2679,1
620304,62,22,นาย,กัมพล,  ปัญกุล,M,57,เกษตรกร,ปริญญาโท,3943,4.1679,4
620305,62,26,นาย,พลเดช,  ศรีแปงวงค์,M,60,รับจ้าง,ปริญญาตรี,2568,2.71447,5
620306,62,31,นาย,ประพันธ์,  จิตคำ,M,67,เกษตรกร,ปริญญาตรี,19584,20.70103,3
620307,62,33,นาย,กิจติการต์,  ชุมเสน,M,58,ธุรกิจค้าขาย,ต่ำกว่าปริญญาตรี,337,0.35622,11
620308,62,39,นาย,วรวุฒิ,  ทองจิตติ,M,36,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,220,0.23255,13
620309,62,4,นาย,สังวาลย์,  แววนำ,M,61,ข้าราชการบำนาญ,ปริญญาตรี,395,0.41753,10
620310,62,32,นาย,รชต,  ธิยานันท์,M,53,รับจ้าง,ปริญญาโท,908,0.95979,7
620311,62,1,นาย,ธวัชชัย,  อาบทอง,M,31,เกษตรกร,ต่ำกว่าปริญญาตรี,513,0.54226,9
620312,62,42,นางสาว,นัยนา,  แพ่งพนม,F,49,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,272,0.28751,12
620313,62,50,นาง,ศิรินันท์,  เกตุเกล้า,F,61,ข้าราชการบำนาญ,ปริญญาโท,1127,1.19128,6
620314,62,61,นาย,สำเภา,  ปันทีโป,M,68,เกษตรกร,ต่ำกว่าปริญญาตรี,157,0.16595,14
620401,62,22,นาย,ปรีชา,  เพ็งภู่,M,53,นักการเมืองท้องถิ่น,ปริญญาโท,11067,11.33229,4
620402,62,29,นาย,ธานันท์,  หล่าวเจริญ,M,62,ธุรกิจส่วนตัว,ปริญญาโท,21741,22.26216,2
620403,62,37,นาย,ปริญญา,  ฤกษ์หร่าย,M,47,ธุรกิจส่วนตัว,ปริญญาโท,36132,36.99813,1
620404,62,31,นาย,จันทร์ดี,  หลวงนัน,M,56,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,19232,19.69301,3
620405,62,25,พันตำรวจเอก,มาโนช,  ปิ่นทอง,M,61,ข้าราชการบำนาญ,ปริญญาโท,853,0.87345,5
620406,62,26,นางสาว,นันทิตา,  โต๊ะดอนทอง,F,34,พนักงานจ้างตามภารกิจ องค์การบริหารส่วนจังหวัดกำแพงเพชร,ปริญญาโท,620,0.63486,6
620407,62,43,นาย,พยุงศักดิ์,  เกิดรอด,M,51,รับจ้าง,ต่ำกว่าปริญญาตรี,216,0.22118,8
620408,62,1,นาย,รุ่งเจริญ,  โชติมั่ง,M,57,เกษตรกร,ต่ำกว่าปริญญาตรี,164,0.16793,9
620409,62,50,นาย,บุญมา,  ดอนไพรบุญ,M,50,ธุรกิจส่วนตัว,ปริญญาตรี,231,0.23654,7
620410,62,61,นาย,พิบูลย์,รื่นสันต์  ทรายทองวัฒนา,M,63,เกษตรกร,ปริญญาตรี,116,0.11878,10
400101,40,7,นาย,ฐิตินันท์,  แสงนาค,M,62,นักการเมือง,ปริญญาโท,904,0.93352,7
400102,40,37,นาย,อัษฎางค์,  แสวงการ,M,60,เจ้าของธุรกิจวิทยาลัยอาชีวศึกษาเอกชน,ปริญญาเอก,3863,3.98914,4
400103,40,26,นาย,จิตติ,  เชิดชู,M,59,ธุรกิจส่วนตัว,ปริญญาโท,799,0.82509,8
400104,40,31,นาย,วีรนันท์,  ฮวดศรี,M,33,ทนายความ,ปริญญาตรี,33759,34.86131,1
400105,40,42,นางสาว,อ้อยฤดี,  สันทร,F,61,ครู อาจารย์ นักวิชาการอิสระ,ปริญญาเอก,226,0.23338,10
400106,40,29,นาย,ชัชวาล,  พรอมรธรรม,M,53,อดีตรองนายกเทศมนตรี,ปริญญาโท,25405,26.23454,2
400107,40,22,นาย,บุญฤทธิ์,  พาณิชย์รุ่งเรือง,M,46,นักการเมืองท้องถิ่น,ปริญญาตรี,15521,16.0278,3
400108,40,47,นาย,พงศ์พิชา,  ศรีสุริยชาญชัย,M,43,ค้าขาย,ปริญญาตรี,129,0.13321,13
400109,40,32,นาย,สยมพร,  วรรณูปถัมภ์,M,29,อดีตสมาชิกสภาเทศบาลนครขอนแก่น,ปริญญาตรี,1453,1.50044,5
400110,40,25,นาย,โตบูรพา,  สิมมาทัน,M,51,ธุรกิจอิสระ,ปริญญาตรี,959,0.99031,6
400111,40,13,ร้อยตำรวจเอก,อดิเรก,  ทักษะวรบุตร,M,62,รับราชการตำรวจ,ปริญญาตรี,121,0.12495,15
400112,40,36,นาย,วิทวัส,  เรืองศิริวัฒนกุล,M,64,ข้าราชการครูเกษียณอายุ,ปริญญาโท,154,0.15903,11
400113,40,21,นาย,กมล,  กิจกสิวัฒน์,M,68,ทนายความ,ปริญญาตรี,277,0.28604,9
400114,40,2,ดาบตำรวจ,บุญเหลือ,  แก่งสันเทียะ,M,68,ข้าราชการตำรวจบำนาญ,ต่ำกว่าปริญญาตรี,126,0.13011,14
400115,40,30,นาย,หนูดี,  นามาก,M,47,พนักงานบริษัท,ต่ำกว่าปริญญาตรี,55,0.0568,17
400116,40,61,นาย,ภู่วิเศษ,  บุญนิรันดร์,M,58,นักธุรกิจอิสระ ทนายความ,ปริญญาโท,137,0.14147,12
400117,40,56,ว่าที่พันตรี,สุดใจ,  จันทะบุรม,M,58,ที่ปรึกษาธุรกิจ SME,ปริญญาโท,118,0.12185,16
400201,40,31,นาย,อิทธิพล,  ชลธราศิริ,M,28,ธุรกิจส่วนตัว,ปริญญาตรี,38984,36.70119,1
400202,40,37,นาย,พัฒนา,  นุศรีอัน,M,61,ข้าราชการบำนาญ,ปริญญาเอก,1153,1.08548,5
400203,40,36,นาย,สุพจน์,  ทองเนื้อขาว,M,61,ตัวแทนประกันภัย,ปริญญาเอก,212,0.19959,10
400204,40,22,นาย,ภพธร,  แก้วขัน,M,61,ทนายความ,ปริญญาเอก,5302,4.99153,4
400205,40,7,นาย,วัฒนา,  ช่างเหลา,M,42,ผู้ดำรงตำแหน่งทางการเมือง,ปริญญาโท,23515,22.13802,3
400206,40,56,นาย,สมบุญ,  ยะมุลณี,M,56,ข้าราชการบำนาญ,ปริญญาตรี,457,0.43024,8
400207,40,26,นาย,วีระยุทธ,  งามจิตร,M,25,นักการเมือง,ปริญญาตรี,858,0.80776,6
400208,40,47,นาย,วสันต์,  ชูชัย,M,67,ทนายความ,ปริญญาโท,181,0.1704,12
400209,40,29,นางสาว,รัมภามาศ,  ทีฆธนานนท์,F,38,รองนายกเทศมนตรี,ปริญญาโท,28502,26.83299,2
400210,40,13,นางสาว,ภัททิยา,  วุฒิปรีดี,F,28,ครูช่วยสอน,ปริญญาตรี,147,0.13839,13
400211,40,25,นาย,กฤษดา,  อุทรักษ์,M,36,ทนายความ,ปริญญาตรี,735,0.69196,7
400212,40,42,นาง,พัฒน์ทิศา,  ธนัสถ์วุฒิไชย,F,61,อดีตประธานชมรมเสียงสวรค์บ้านหนองขาม,ต่ำกว่าปริญญาตรี,109,0.10262,14
400213,40,21,นาง,กัลยารัตน์,  พลเยี่ยม,F,68,ข้าราชการบำนาญ,ปริญญาตรี,223,0.20994,9
400214,40,45,นาย,ธีระศักดิ์,  ศรีเมืองบุญ,M,58,สื่อมวลชน,ปริญญาตรี,84,0.07908,15
400215,40,61,นาง,สิริลักษณ์,  ประกิตติกุล,F,58,เกษตรกร,ปริญญาตรี,208,0.19582,11
400216,40,67,นาย,สุรชัย,  หาญชิน,M,64,รับจ้าง,ปริญญาตรี,57,0.05366,16
400301,40,25,ร้อยตำรวจเอก,ประภาส,  น้อยเลาหกุล,M,63,ข้าราชการบำนาญตำรวจ,ปริญญาตรี,533,0.55093,8
400302,40,37,นาย,ปัญญา,  ศรีปัญญา,M,69,ทนายความ,ปริญญาตรี,517,0.53439,9
400303,40,22,นาย,ไชยยงค์,  สืบสารคาม,M,72,อาจารย์วิทยาลัยบัณฑิตเอเซีย,ปริญญาเอก,1802,1.86263,5
400304,40,31,นาย,ชัชวาล,  อภิรักษ์มั่นคง,M,42,ค้าขาย,ปริญญาโท,36731,37.96682,1
400305,40,29,นาย,จตุพร,  เจริญเชื้อ,M,55,อดีตสมาชิกสภาผู้แทนราษฎร,ปริญญาโท,17576,18.16735,3
400306,40,7,นาย,ชัชวาล,  โนนใหม่,M,49,อดีตนายกเทศมนตรีเมืองกระนวน,ปริญญาโท,3446,3.56194,4
400307,40,26,นาย,คณารักษ์,  หลินศรีวิเศษกุล,M,77,ค้าขาย,ปริญญาตรี,194,0.20053,12
400308,40,13,นาง,สุชาดา,  หนองโยธา,F,64,พนักงานบริษัท,ปริญญาตรี,60,0.06202,15
400309,40,61,นาย,พิสันติ์,  ตันชวลิต,M,45,ค้าขาย,ปริญญาตรี,236,0.24394,11
400310,40,21,นางสาว,สุวรรณนภา,  แสนสีหา,F,52,ธุรกิจส่วนตัว,ปริญญาตรี,83,0.08579,14
